"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x42836070","x1101646352289804288",2019-03-02 00:52:12,"ConorHeun","i keep falling tho,
you might catch a cold,
lil nigga wipe yo nose,
rich nigga,
money over hoes,
got diamonds dip it wit the gold,
yeah,
i did all this shit on my own,
was young now i’m grown,
like the king chillin in his throne,","Twitter for iPhone",229,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ConorHeun/status/1101646352289804288","ＦＡＨＡＤ","Los Angeles, CA","『#MOH 4L 🖤』『Rapper and Producer』『@de4dsmile🖤』 『always be positive, never let the smallest shit bring you down』",,FALSE,4074,115,145,9851,1739,2009-05-27 07:19:46,TRUE,,,"en","https://pbs.twimg.com/profile_banners/42836070/1548886192","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1092476769469415425/cxfX7M7a_normal.jpg"
"x1426831848","x1101646194449670144",2019-03-02 00:51:35,"Terrae0218","@aeon_flux @SteveKornacki And I don't see him drooling on camera or a runny nose either (ew) lol","Twitter for Android",70,"x1101645263687565312","x16076876","aeon_flux",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x16076876 x44134773","aeon_flux SteveKornacki","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Terrae0218/status/1101646194449670144","Woman Army Warrior (Veteran)","United States","Reputation is what other people think they know about you. Honor is what you know about yourself.",,FALSE,443,661,0,2244,11311,2013-05-14 02:30:18,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1426831848/1526614026","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1056724494427971585/tqabDtHI_normal.jpg"
"x333250149","x1101644504006881281",2019-03-02 00:44:51,"MissVikkiV","As someone with chronic runny nose, the last 5 minutes were a major struggle with permeating dookie air.","Twitter for iPhone",104,"x1101643492244230145","x333250149","MissVikkiV",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MissVikkiV/status/1101644504006881281","Vikki V","Brooklyn, NY","Rapper/Personality || ATLAS - available on iTunes, Amazon, Spotify, and everywhere music is sold • For booking and information: contact@vikkiv.com","https://t.co/VfKx5z6AJC",FALSE,21824,10571,102,31441,21669,2011-07-11 07:07:49,FALSE,"https://t.co/VfKx5z6AJC","http://vikkiv.com","en","https://pbs.twimg.com/profile_banners/333250149/1395111314","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/918069211561381889/S39F96eh_normal.jpg"
"x730105875621273600","x1101643093613244418",2019-03-02 00:39:15,"BunnieKat1962","@BlackCatsPoppy @J_Rochester I'm not.. but, that even makes me squirm.. I've gotten more nervous after I got the flu, &amp; went into Pneumonia. I might need one of these! Lol. https://t.co/oX4YqCCe7A","Twitter for Android",147,"x1101637904302977024","x345476848","BlackCatsPoppy",FALSE,FALSE,2,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/D0nSjACU4AA2eUH.jpg","https://t.co/oX4YqCCe7A","https://twitter.com/BunnieKat1962/status/1101643093613244418/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D0nSjACU4AA2eUH.jpg","https://t.co/oX4YqCCe7A","https://twitter.com/BunnieKat1962/status/1101643093613244418/photo/1",,"x345476848 x202927090","BlackCatsPoppy J_Rochester","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BunnieKat1962/status/1101643093613244418","KaT~","California, USA","I love 💀's! Married. NO Politics! NO Porn! I'm here 2 LAUGH & have FUN! Production Assistant to the
@IvonnaCadaver #MacabreTheatre
@youtooamericatv",,FALSE,5941,2912,64,110681,149941,2016-05-10 18:43:00,FALSE,,,"en","https://pbs.twimg.com/profile_banners/730105875621273600/1535682963",,"http://pbs.twimg.com/profile_images/1080352517718913025/7JmaqFyj_normal.jpg"
"x634883213","x1101642948587016194",2019-03-02 00:38:41,"simplyAngie94","Sore throat and a runny nose fml man","Twitter for iPhone",36,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/simplyAngie94/status/1101642948587016194","Angie ⚡️","Clarksville, TN","",,FALSE,213,192,0,2329,346,2012-07-13 21:34:34,FALSE,,,"en","https://pbs.twimg.com/profile_banners/634883213/1525967176","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1101072813505593344/r6dfV5P7_normal.jpg"
"x516166128","x1101639825810173952",2019-03-02 00:26:16,"knuxiechan","You know what's awesome? Getting the flu and then having it turn into pneumonia.","Twitter for Android",80,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/knuxiechan/status/1101639825810173952","KnuxieChan","Columbus, OH","Wife of a Veteran. Frito-Lay Merchandiser. RPer. Cosplayer. Procrastinator.","https://t.co/8f559Vqu85",FALSE,16,58,0,692,2566,2012-03-06 04:00:06,FALSE,"https://t.co/8f559Vqu85","http://facebook.com/knuxiecosplay","en","https://pbs.twimg.com/profile_banners/516166128/1505156893","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/907322015773806594/9_mGtZfr_normal.jpg"
"x534929961","x1101639192419934208",2019-03-02 00:23:45,"H_vonn","You know when you have a very runny nose, and you get those out-of-nowhere ninja, basically water, nose drips? I have that. What's the significance of this you ask? One just ruined my own dinner. Thanks @H_vonn #YesITaggedMySelf","Twitter Web Client",228,,,,FALSE,FALSE,0,0,"YesITaggedMySelf",,,,,,,,,,,,,"x534929961","H_vonn","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/H_vonn/status/1101639192419934208","Heather Vaughan 🔜 PAXeast","Philadelphia, PA","Illustrator/Game Artist from the 215. likes Wawas, jawns, and drawing things (89% of the time).","https://t.co/XdCMdRZwGW",FALSE,289,852,5,1056,2014,2012-03-24 00:26:55,FALSE,"https://t.co/XdCMdRZwGW","http://www.hvonillustration.com","en","https://pbs.twimg.com/profile_banners/534929961/1510073113","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1031743898563964928/262E5Eal_normal.jpg"
"x2705085468","x1101637227065606144",2019-03-02 00:15:57,"quavosrancheros","my stats professor will be the end of me not this flu/pneumonia double hit I've taken all week","Twitter for iPhone",94,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json","San Antonio","San Antonio, TX","city","United States","US","NA NA","NA NA","-98.778559 -98.302744 -98.302744 -98.778559 29.141956 29.141956 29.693046 29.693046","https://twitter.com/quavosrancheros/status/1101637227065606144","isabella 🤒","sleeping at utsa","no there's not a sword in my cane || insta: isabella.pilar",,FALSE,318,207,2,7152,11432,2014-08-03 23:01:08,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2705085468/1551193888","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1103870794675871744/8BSxNLVT_normal.jpg"
"x37306014","x1101636640064204800",2019-03-02 00:13:37,"JediKris93","Ewwww I got a runny nose what is this shit ugh","Twitter for iPhone",46,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/1100db27cd9d364c.json","Florence-Graham","Florence-Graham, CA","city","United States","US","NA NA","NA NA","-118.256783 -118.2276718 -118.2276718 -118.256783 33.943092 33.943092 33.989716 33.989716","https://twitter.com/JediKris93/status/1101636640064204800","Kris Flores 💙"," SoCal ☀️","Plant Based 🌱 Kris Flores Productions LLC 🎥 Let's Boycott Water Bottle Companies 💧 Jedi_Kris 📸🏳️‍🌈 #shplftd","https://t.co/ar8vkNmhl2",FALSE,1003,1718,6,47929,13830,2009-05-02 23:11:31,FALSE,"https://t.co/ar8vkNmhl2","http://instagram.com/jedi_kris","en","https://pbs.twimg.com/profile_banners/37306014/1431294876","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/977249655535759360/GcSs8jsz_normal.jpg"
"x2672027208","x1101636344131014656",2019-03-02 00:12:26,"dazedwithjkilla","y’all wanna know how my day was? lmaooooo i easily saw at least 30 kids today, for little things such as a cough or fever, other things like the flu and stomach bug. but there was one kid that stuck out... he had a CARROT stuck up his nose &amp; we couldn’t get it out lmfaooooo","Twitter for iPhone",278,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dazedwithjkilla/status/1101636344131014656","hails🦒✨","","""god is within her, she will not fall”✞ - psalm 46:5",,FALSE,1172,860,7,26001,17020,2014-07-23 05:40:27,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2672027208/1551239876","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1100604613936451584/O3peDTU-_normal.jpg"
"x232678295","x1101635399032717312",2019-03-02 00:08:41,"OFBasedUnicorns","Bitch I drip everyday like a runny nose","Twitter for Android",39,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OFBasedUnicorns/status/1101635399032717312","Producer/Engineer 🔄","Tallahassee, FL","Entertaining & Informing","https://t.co/kl54WuLSxB",FALSE,15955,10067,77,156581,12073,2010-12-31 22:34:22,FALSE,"https://t.co/kl54WuLSxB","https://soundcloud.com/based_unicorns2020/ran-it-up","en","https://pbs.twimg.com/profile_banners/232678295/1528368909","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/986762767398039553/LfatI6it_normal.jpg"
"x2916464402","x1101603584272142336",2019-03-01 22:02:15,"theayurvedaexp","One of the most popular methods of getting relief from a runny nose is steam inhalation. It can be easily done with a vaporizer but do not worry if you do not have one. A pot of hot water is enough to help you do a simple steam inhalation at home.

Read... https://t.co/1BTaRx5Z4Y","Facebook",280,,,,FALSE,FALSE,1,0,,,"bit.ly/2SGRZjK","https://t.co/1BTaRx5Z4Y","http://bit.ly/2SGRZjK",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/theayurvedaexp/status/1101603584272142336","Ayurveda Experience","United States","Learn Ayurveda. Find Practitioners. Shop Products. Create Your Wellness Plan!","https://t.co/2Ak42EnXMv",FALSE,1177,412,31,11996,209,2014-12-02 10:10:39,FALSE,"https://t.co/2Ak42EnXMv","http://TheAyurvedaExperience.com","en","https://pbs.twimg.com/profile_banners/2916464402/1491261059","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/849035500786765824/rb6sXMwI_normal.jpg"
"x2916464402","x1101634276100067329",2019-03-02 00:04:13,"theayurvedaexp","Ginger increases the appetite and digests ama or digestive toxins. It plays a major role in diseases of the digestive tract. It is hot in potency and acts as an expectorant. It’s widely used in upper respiratory infections, sore throat, runny nose,... https://t.co/pfx0IaCMYQ","Facebook",275,,,,FALSE,FALSE,1,0,,,"bit.ly/2Pdn2RM","https://t.co/pfx0IaCMYQ","http://bit.ly/2Pdn2RM",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/theayurvedaexp/status/1101634276100067329","Ayurveda Experience","United States","Learn Ayurveda. Find Practitioners. Shop Products. Create Your Wellness Plan!","https://t.co/2Ak42EnXMv",FALSE,1177,412,31,11996,209,2014-12-02 10:10:39,FALSE,"https://t.co/2Ak42EnXMv","http://TheAyurvedaExperience.com","en","https://pbs.twimg.com/profile_banners/2916464402/1491261059","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/849035500786765824/rb6sXMwI_normal.jpg"
"x2842847939","x1101633963922255872",2019-03-02 00:02:59,"ksipp911","@PeekMarc @NYCEMSwatch Or...perhaps the mentality of one who writes the protocols and assumes the risk. ;-)  this has nothing to do with provider capabilities which I highly respect. The analogy is showing up at the ER with a runny nose.  prob not the right place...but you're still seen.","Twitter Web App",265,"x1101622639989280768","x866869774919323648","PeekMarc",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x866869774919323648 x143132365","PeekMarc NYCEMSwatch","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ksipp911/status/1101633963922255872","Kevin Sipprell","Minnetrista, MN","Emergency/EMS Doc, astrophotographer, DIY anything/everything, I don't like Trump...","https://t.co/o59FfTixFw",FALSE,343,930,0,330,753,2014-10-24 20:43:05,FALSE,"https://t.co/o59FfTixFw","http://scopefocus.info","en","https://pbs.twimg.com/profile_banners/2842847939/1513358999","http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x35165072","x1101631509293785088",2019-03-01 23:53:13,"lucky_ducky101","&gt;&gt; Wanda Adam's Peanuts &lt;&lt;

Lucy (talk to Snoopy: Your nose is warm, Monsieur... So you feel all right?

Lucy: Have you heard of the influenza epidemic? They say sixty-five thousand soldiers at Camp Pontanezen. Here in France have the flu!","Twitter Web App",251,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lucky_ducky101/status/1101631509293785088","Jenifer Wetle","Stockton, California, USA","I love GOD and Jesus. I love all music. I write poems and lyrics. Also I love wrestling used to be the WWF now WWE. I have a tattoo of a duck my fave animal.",,FALSE,375,575,5,17205,26841,2009-04-25 06:31:32,FALSE,,,"en","https://pbs.twimg.com/profile_banners/35165072/1523585603","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/984615347851444224/mZnZP3vI_normal.jpg"
"x744625771109572612","x1101624181542793220",2019-03-01 23:24:06,"ReneeHawk1956","@MontanaDan30 Sober is just awesome. Congrats runny nose and all","Twitter for Android",50,"x1099630278924918785","x1794813726","MontanaDan30",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x1794813726","MontanaDan30","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ReneeHawk1956/status/1101624181542793220","Anna O'Keefe, writer","Frederick, MD","Writer of fiction and poetry. looking for a perfect lotte. Sometimes I have adult conversations on my feed. If you are under 18 do not follow.🔞",,FALSE,987,690,10,15201,45543,2016-06-19 20:19:53,FALSE,,,"en","https://pbs.twimg.com/profile_banners/744625771109572612/1542930963",,"http://pbs.twimg.com/profile_images/1034137864148316160/aOcmRKUk_normal.jpg"
"x1075413237271814150","x1101620693819670528",2019-03-01 23:10:15,"gunplagyaru","I have the flu. Like I actually went to the doctor, they stuck the thingy up my nose, and it came back positive for the flu.

But I need someone to send me 5 packs of thanks a lots Girl Scout cookies ASAP or I will die. 

Pls help they don’t sell that kind of cookie here.","Twitter for iPhone",272,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gunplagyaru/status/1101620693819670528","Bee","United States","hello! i just wanna build cute gunpla and bring a little pastel party to your life. @gunplagyaru on Instagram 💕",,FALSE,30,49,0,112,282,2018-12-19 15:31:10,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1075413237271814150/1549085446",,"http://pbs.twimg.com/profile_images/1075413910570840064/A-CGD7b3_normal.jpg"
"x918443432418381825","x1101616769444298753",2019-03-01 22:54:39,"bearlystanding","I have cold chills, cold sweats, cant breathe through my nose, feel like I've been hit by a semi, and I'm immensely tired. I dont wanna be here rn","Twitter for Android",146,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bearlystanding/status/1101616769444298753","Jax","Phoenix, NY","WoW Raider, Dungeon Meme-- er, Master, Nerd extrodinaire, aspiring author, but mostly just a lifeguard.",,FALSE,15,150,0,601,305,2017-10-12 11:49:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/918443432418381825/1530157932",,"http://pbs.twimg.com/profile_images/1100854368318894081/lBY_A4E5_normal.jpg"
"x166421850","x1101615903358283778",2019-03-01 22:51:13,"PeachJars","I took my cat in.... for a runny nose

604 DOLL HAIRS

damn imma start selling lewds of my cat hit my line","Twitter for iPhone",106,,,,FALSE,FALSE,200,4,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PeachJars/status/1101615903358283778","PEacH","Texas","Bad gameplay, horrible cosplays. / Overall idiot. / https://t.co/LrgjllLO4t / @discordapp partner!","https://t.co/gxk3moXLtv",FALSE,40318,437,140,42326,92908,2010-07-14 03:13:59,FALSE,"https://t.co/gxk3moXLtv","http://linktr.ee/peaches.cosplay","en","https://pbs.twimg.com/profile_banners/166421850/1545107127","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1098651276148125696/2YHddJhn_normal.jpg"
"x1081770814838632451","x1101613968668442624",2019-03-01 22:43:31,"HLfromHell","Yup. My son's flu turned into pneumonia and he's suffering :/ https://t.co/7VmPFdEqlS","Twitter for Android",61,,,,TRUE,FALSE,1,0,,,"twitter.com/KATVToddYak/st…","https://t.co/7VmPFdEqlS","https://twitter.com/KATVToddYak/status/1101564601253220352",,,,,,,,,,,"en","x1101564601253220352","Every...single...state (in the lower 48).

WASH YOUR HANDS, WASH YOUR HANDS, WASH YOUR HANDS, WASH YOUR HANDS, WASH YOUR HANDS, WASH YOUR HANDS, WASH YOUR HANDS, WASH YOUR HANDS, WASH YOUR HANDS, WASH YOUR HANDS, WASH YOUR HANDS, WASH YOUR HANDS, WASH YOUR HANDS, https://t.co/G6E0nRyJDu",2019-03-01 19:27:21,"Twitter Web Client",138,68,"x27631430","KATVToddYak","Todd Yakoubian",115021,259,99431,"Arkansas","Twitter pic background: Green=good, Yellow=severe possible. Red=severe imminent. KATV Meteorologist. Opinions are mine and not KATV's or related entities.",TRUE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/e8ad2641c1cb666c.json","Arkansas","Arkansas, USA","admin","United States","US","NA NA","NA NA","-94.61771 -89.644838 -89.644838 -94.61771 33.004106 33.004106 36.499767 36.499767","https://twitter.com/HLfromHell/status/1101613968668442624","P̴r̴i̴n̴c̴e̴s̴a̴ ̴b̴r̴u̴x̴a̴ ̴c̴o̴m̴u̴n̴i̴s̴t̴a̴🏴","Arkansas, USA","Writer. Photographer. Philosopher. Animal rights. #INFP Aging punk. Mommy to special needs son. ES/PT/FR. She/her. Empath. Just trying to survive. BPD/PTSD.","https://t.co/l2JdBEyeqZ",FALSE,601,1096,1,3487,16668,2019-01-06 04:33:55,FALSE,"https://t.co/l2JdBEyeqZ","http://instagram.com/seidr.photography","en","https://pbs.twimg.com/profile_banners/1081770814838632451/1551991051","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1102412089631621120/dM3Jb_xl_normal.jpg"
"x953736052866510849","x1101609066542051330",2019-03-01 22:24:03,"ND_BravesFAN","Our family patriarch could use prayers, please.  Starting dialysis and receiving a transfusion today.   Battling pneumonia and influenza has knocked him back quite a bit.   We cancelled our family vacation to stick by papa’s side.   Thank you all.","Twitter for iPhone",247,,,,FALSE,FALSE,159,7,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ND_BravesFAN/status/1101609066542051330","Chad's Friendly Account","North Dakota, USA","Husband, Father, Atlanta Braves fan #ChopOn, rejuvenated baseball card collector, and concrete guy of some sort.  I have a cat, a dog, a wood pile, and a dream.",,FALSE,1796,1763,9,10099,18351,2018-01-17 21:09:29,FALSE,,,"en","https://pbs.twimg.com/profile_banners/953736052866510849/1545775983","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1077729193176252417/pppkyxbE_normal.jpg"
"x4410482795","x1101609010321453056",2019-03-01 22:23:49,"kylemcmahonn14","Just want to say how thankful I am that I can breathe properly through my nose at this point in time. There will come a time that I will succumb to a cold and I promise that I will never take for granted, the natural easiness of inhaling and exhaling through the nostrils.","Twitter for iPhone",272,,,,FALSE,FALSE,15,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/fd0577aebe535596.json","Lake Ronkonkoma","Lake Ronkonkoma, NY","city","United States","US","NA NA","NA NA","-73.148606 -73.081839 -73.081839 -73.148606 40.806886 40.806886 40.854157 40.854157","https://twitter.com/kylemcmahonn14/status/1101609010321453056","Kyle McMahon","Long Island, NY","If this Twitter was a person, it'd be me.",,FALSE,174,184,4,3407,20958,2015-12-08 01:06:30,FALSE,,,"en","https://pbs.twimg.com/profile_banners/4410482795/1494982042","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/976857503676936194/2wT01TqP_normal.jpg"
"x517760526","x1101608907095519232",2019-03-01 22:23:25,"carismaxo_","GIRLS!! do any of you get a runny nose while doing your makeup?","Twitter for iPhone",63,,,,FALSE,FALSE,6,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/carismaxo_/status/1101608907095519232","carisma dominguez","Phoenix, AZ","with @davidmcprice 💕",,FALSE,884,477,3,35477,32575,2012-03-07 16:58:52,FALSE,,,"en","https://pbs.twimg.com/profile_banners/517760526/1537803572","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1005820430219804673/GtfFsOty_normal.jpg"
"x168751387","x1101607491786498049",2019-03-01 22:17:47,"TheAverageWhite","That feeling you get when you eating some hot you start sweating and getting a runny nose","Twitter for iPhone",89,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheAverageWhite/status/1101607491786498049","Colton Owenby","Clemson, SC","Chill music. Chill people. #Tarheels #Panthers #Clemson #Hornets",,FALSE,95,176,2,3627,936,2010-07-20 18:02:06,FALSE,,,"en","https://pbs.twimg.com/profile_banners/168751387/1497668912","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1040355775762374656/8eMpRhYK_normal.jpg"
"x1398176094","x1101602047995056133",2019-03-01 21:56:09,"mainlydiana","so I caught some of the kids playing with our tissues and I called one of them out and she quickly grabbed them and put them on her nose talking about “oh, I’ve been having a runny nose all day” girrrrrrrrrrl","Twitter for iPhone",208,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mainlydiana/status/1101602047995056133","diana","new york","live&love🦋20.",,FALSE,972,459,4,42837,46844,2013-05-02 21:03:35,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1398176094/1537075065","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1100979811831480320/eVNWhsIw_normal.jpg"
"x779245182","x1101600104711098368",2019-03-01 21:48:26,"Madi_Rexwinkle","Me: I don't have the flu, I have lyme disease.
DR: let's check you for the flu.
Me: I really just have lyme disease.
DR: *shoves flu checker sword into my brain through my nose*
*waits 15 minutes*
DR: So, you don't have the flu....
Me: *has lyme disease* ...........","Twitter for Android",266,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Madi_Rexwinkle/status/1101600104711098368","madi 🌞","towanda","better to be sexy and racy,
than sexist and racist",,FALSE,455,170,0,8166,3918,2012-08-25 00:50:15,FALSE,,,"en","https://pbs.twimg.com/profile_banners/779245182/1533426431","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1028413191133515778/z7bC8LUP_normal.jpg"
"x522577098","x1101599615294423040",2019-03-01 21:46:29,"TVMarino","Legacy Hit Songwriter Concert tomorrow night has been canceled due to the performers getting the flu and pneumonia this week.  So sorry! This will be rescheduled https://t.co/EyR4PO3KRv for details and refunds.","Twitter Web Client",210,,,,FALSE,FALSE,1,0,,,"SingerSongwriterEvents.com","https://t.co/EyR4PO3KRv","http://www.SingerSongwriterEvents.com",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TVMarino/status/1101599615294423040","T&V Marino","San Diego, California","Composing/Songwriting team.  Placements include: Disney, Dr Oz, The Voice, Oprah, New Girl, etc. Allergic to mornings. Addicted to comedy. Have issues.","http://t.co/0Idm52KhSr",FALSE,213,220,3,274,24,2012-03-12 20:56:26,FALSE,"http://t.co/0Idm52KhSr","http://www.SongMakerPro.com","en","https://pbs.twimg.com/profile_banners/522577098/1353700437","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1892192846/SMP_-_T_V_-_Studio_Black_Frame_IMDb_1-21-12_normal.jpg"
